n,city,country,status,building,landmark,moved_m,area_m2,old_lat,old_lon,new_lat,new_lon,osm,map
590,Richards Bay,South Africa,snapped,"unnamed building, 10,248 m²",,189,10248,-28.7807,32.0383,-28.782389,32.038152,https://www.openstreetmap.org/way/124712374,"https://www.google.com/maps/@-28.782389,32.038152,200m/data=!3m1!1e3"
591,Empangeni,South Africa,no_building,,,,,-28.7616,31.8933,-28.7616,31.8933,,"https://www.google.com/maps/@-28.7616,31.8933,200m/data=!3m1!1e3"
592,Newcastle,South Africa,kept,"unnamed building, 3,057 m²",,0,3057,-27.7579,29.9318,-27.7579,29.9318,https://www.openstreetmap.org/way/329071839,"https://www.google.com/maps/@-27.7579,29.9318,200m/data=!3m1!1e3"
593,Ladysmith,South Africa,snapped,"unnamed building, 3,029 m²",,145,3029,-28.5539,29.7827,-28.554586,29.783959,https://www.openstreetmap.org/way/328901911,"https://www.google.com/maps/@-28.554586,29.783959,200m/data=!3m1!1e3"
594,Paarl,South Africa,snapped,"unnamed commercial, 3,879 m²",,286,3879,-33.7342,18.9621,-33.731768,18.963083,https://www.openstreetmap.org/way/228416342,"https://www.google.com/maps/@-33.731768,18.963083,200m/data=!3m1!1e3"
595,Worcester,South Africa,snapped,"unnamed building, 1,334 m²",,330,1334,-33.6465,19.4485,-33.645405,19.445191,https://www.openstreetmap.org/way/486547361,"https://www.google.com/maps/@-33.645405,19.445191,200m/data=!3m1!1e3"
596,Mossel Bay,South Africa,snapped,Bay Side Shopping Mall (retail),,340,8469,-34.1831,22.146,-34.180776,22.143599,https://www.openstreetmap.org/way/171896673,"https://www.google.com/maps/@-34.180776,22.143599,200m/data=!3m1!1e3"
597,Knysna,South Africa,snapped,"unnamed building, 11,311 m²",,100,11311,-34.0351,23.0465,-34.035505,23.045528,https://www.openstreetmap.org/way/171106464,"https://www.google.com/maps/@-34.035505,23.045528,200m/data=!3m1!1e3"
598,Oudtshoorn,South Africa,snapped,"unnamed building, 6,587 m²",,135,6587,-33.5907,22.2014,-33.591261,22.200113,https://www.openstreetmap.org/way/979999264,"https://www.google.com/maps/@-33.591261,22.200113,200m/data=!3m1!1e3"
599,Upington,South Africa,snapped,N.G. Kerk Upington Noord (church),yes,344,734,-28.4478,21.2561,-28.447944,21.252590,https://www.openstreetmap.org/way/98647967,"https://www.google.com/maps/@-28.447944,21.252590,200m/data=!3m1!1e3"
600,Mahikeng,South Africa,snapped,The Northwest Mall (building),,260,14624,-25.8652,25.6442,-25.865164,25.641600,https://www.openstreetmap.org/way/185287739,"https://www.google.com/maps/@-25.865164,25.641600,200m/data=!3m1!1e3"
601,Ariana,Tunisia,no_building,,,,,36.8665,10.1647,36.8665,10.1647,,"https://www.google.com/maps/@36.8665,10.1647,200m/data=!3m1!1e3"
602,Ben Arous,Tunisia,snapped,Centre Culturel de Ben Arous (arts centre),yes,81,890,36.7531,10.2189,36.753737,10.219345,https://www.openstreetmap.org/way/328962878,"https://www.google.com/maps/@36.753737,10.219345,200m/data=!3m1!1e3"
603,Nabeul,Tunisia,snapped,Grande Mosquée de Nabeul (place of worship),yes,131,1715,36.4561,10.7376,36.456785,10.736414,https://www.openstreetmap.org/way/662750805,"https://www.google.com/maps/@36.456785,10.736414,200m/data=!3m1!1e3"
604,Kairouan,Tunisia,snapped,جامع الزيتونة (place of worship),yes,230,1141,35.6781,10.0963,35.676082,10.096831,https://www.openstreetmap.org/way/594778091,"https://www.google.com/maps/@35.676082,10.096831,200m/data=!3m1!1e3"
605,Gabès,Tunisia,snapped,Théatre de Gabès (theatre),yes,183,1974,33.8815,10.0982,33.880622,10.099877,https://www.openstreetmap.org/way/364483650,"https://www.google.com/maps/@33.880622,10.099877,200m/data=!3m1!1e3"
606,Gafsa,Tunisia,kept,"unnamed building, 839 m²",,0,839,34.425,8.7842,34.425,8.7842,https://www.openstreetmap.org/way/751938695,"https://www.google.com/maps/@34.425,8.7842,200m/data=!3m1!1e3"
607,Mahdia,Tunisia,snapped,"unnamed building, 1,358 m²",,163,1358,35.5047,11.0622,35.506104,11.061707,https://www.openstreetmap.org/way/1313110338,"https://www.google.com/maps/@35.506104,11.061707,200m/data=!3m1!1e3"
608,Zarzis,Tunisia,snapped,Bibliothèque Publique de Zarzis (library),yes,45,715,33.5039,11.1122,33.503546,11.112437,https://www.openstreetmap.org/way/1178218087,"https://www.google.com/maps/@33.503546,11.112437,200m/data=!3m1!1e3"
609,Houmt Souk,Tunisia,snapped,مسجد الغربة (place of worship),yes,323,2066,33.8758,10.8575,33.876600,10.860865,https://www.openstreetmap.org/way/238861712,"https://www.google.com/maps/@33.876600,10.860865,200m/data=!3m1!1e3"
610,Béja,Tunisia,snapped,"unnamed place of worship, 2,351 m²",yes,109,2351,36.7256,9.1817,36.725144,9.182777,https://www.openstreetmap.org/way/130503070,"https://www.google.com/maps/@36.725144,9.182777,200m/data=!3m1!1e3"
611,Maroochydore,Australia,snapped,Big Top Shopping Centre (retail),,128,20438,-26.6527,153.0903,-26.652581,153.091579,https://www.openstreetmap.org/way/387515092,"https://www.google.com/maps/@-26.652581,153.091579,200m/data=!3m1!1e3"
612,Caloundra,Australia,snapped,Caloundra Marketplace (retail),,176,5947,-26.804,153.121,-26.804752,153.122555,https://www.openstreetmap.org/way/753764895,"https://www.google.com/maps/@-26.804752,153.122555,200m/data=!3m1!1e3"
613,Noosa Heads,Australia,snapped,The J (community centre),yes,65,1747,-26.396,153.089,-26.396128,153.088365,https://www.openstreetmap.org/way/565362665,"https://www.google.com/maps/@-26.396128,153.088365,200m/data=!3m1!1e3"
614,Hervey Bay,Australia,snapped,SPG Hervey Bay (retail),,142,13029,-25.288,152.84,-25.287693,152.841369,https://www.openstreetmap.org/way/1354603157,"https://www.google.com/maps/@-25.287693,152.841369,200m/data=!3m1!1e3"
615,Bundaberg,Australia,snapped,Bundaberg Library (library),yes,271,2438,-24.8661,152.3489,-24.868459,152.348221,https://www.openstreetmap.org/way/343477617,"https://www.google.com/maps/@-24.868459,152.348221,200m/data=!3m1!1e3"
616,Gladstone,Australia,snapped,Gladstone Valley Shopping Centre (retail),,310,5660,-23.8487,151.262,-23.847081,151.259523,https://www.openstreetmap.org/way/216658734,"https://www.google.com/maps/@-23.847081,151.259523,200m/data=!3m1!1e3"
617,Maryborough,Australia,snapped,Saint Mary's Catholic Church (place of worship),yes,44,1246,-25.5377,152.7041,-25.537392,152.703824,https://www.openstreetmap.org/way/411078415,"https://www.google.com/maps/@-25.537392,152.703824,200m/data=!3m1!1e3"
618,Gympie,Australia,snapped,Gympie Regional Council Library (library),yes,76,1210,-26.1903,152.6656,-26.189623,152.665474,https://www.openstreetmap.org/way/652130059,"https://www.google.com/maps/@-26.189623,152.665474,200m/data=!3m1!1e3"
619,Ipswich,Australia,snapped,Tower Block (hospital),yes,340,6029,-27.6167,152.7608,-27.619395,152.759178,https://www.openstreetmap.org/way/1361844807,"https://www.google.com/maps/@-27.619395,152.759178,200m/data=!3m1!1e3"
620,Logan City,Australia,snapped,Logan City Tavern (pub),,308,2699,-27.6392,153.1094,-27.641867,153.108568,https://www.openstreetmap.org/way/51968171,"https://www.google.com/maps/@-27.641867,153.108568,200m/data=!3m1!1e3"
621,Redcliffe,Australia,snapped,Redcliffe Museum (museum),yes,164,1233,-27.2307,153.1094,-27.230800,153.111048,https://www.openstreetmap.org/way/1031525721,"https://www.google.com/maps/@-27.230800,153.111048,200m/data=!3m1!1e3"
622,Caboolture,Australia,snapped,Caboolture Library (library),yes,116,3224,-27.0846,152.951,-27.083699,152.950410,https://www.openstreetmap.org/way/615786207,"https://www.google.com/maps/@-27.083699,152.950410,200m/data=!3m1!1e3"
623,Tweed Heads,Australia,snapped,Club Tweed (retail),,230,6365,-28.1767,153.5452,-28.176713,153.542854,https://www.openstreetmap.org/way/1546615905,"https://www.google.com/maps/@-28.176713,153.542854,200m/data=!3m1!1e3"
624,Port Macquarie,Australia,snapped,Port Macquarie Library (library),yes,136,2356,-31.4333,152.9167,-31.433577,152.915307,https://www.openstreetmap.org/way/371443563,"https://www.google.com/maps/@-31.433577,152.915307,200m/data=!3m1!1e3"
625,Tamworth,Australia,snapped,Centrepoint Shopping Centre (retail),,170,7311,-31.0905,150.929,-31.090475,150.930783,https://www.openstreetmap.org/way/657221229,"https://www.google.com/maps/@-31.090475,150.930783,200m/data=!3m1!1e3"
626,Armidale,Australia,snapped,Armidale Food Emporium (retail),,145,6691,-30.5142,151.669,-30.512904,151.668823,https://www.openstreetmap.org/way/242789518,"https://www.google.com/maps/@-30.512904,151.668823,200m/data=!3m1!1e3"
627,Dubbo,Australia,snapped,"unnamed building, 949 m²",,349,949,-32.2569,148.6011,-32.253764,148.601191,https://www.openstreetmap.org/way/610135038,"https://www.google.com/maps/@-32.253764,148.601191,200m/data=!3m1!1e3"
628,Orange,Australia,snapped,Orange Central Square (building),,195,13961,-33.2839,149.1013,-33.282506,149.100023,https://www.openstreetmap.org/way/444405121,"https://www.google.com/maps/@-33.282506,149.100023,200m/data=!3m1!1e3"
629,Bathurst,Australia,snapped,Bathurst Court House (courthouse),yes,133,4681,-33.4193,149.5775,-33.418306,149.578292,https://www.openstreetmap.org/way/158671534,"https://www.google.com/maps/@-33.418306,149.578292,200m/data=!3m1!1e3"
630,Wagga Wagga,Australia,snapped,"unnamed building, 2,693 m²",,94,2693,-35.1082,147.3598,-35.107627,147.359035,https://www.openstreetmap.org/way/1094235059,"https://www.google.com/maps/@-35.107627,147.359035,200m/data=!3m1!1e3"
631,Griffith,Australia,snapped,Griffith Central (building),,239,15779,-34.2885,146.0509,-34.290634,146.051216,https://www.openstreetmap.org/way/368390132,"https://www.google.com/maps/@-34.290634,146.051216,200m/data=!3m1!1e3"
632,Goulburn,Australia,snapped,Goulburn Square (retail),,153,17772,-34.7516,149.72,-34.752514,149.721256,https://www.openstreetmap.org/way/440886602,"https://www.google.com/maps/@-34.752514,149.721256,200m/data=!3m1!1e3"
633,Nowra,Australia,snapped,Woolworths (retail),,232,2810,-34.8746,150.6005,-34.873630,150.602751,https://www.openstreetmap.org/way/389803891,"https://www.google.com/maps/@-34.873630,150.602751,200m/data=!3m1!1e3"
634,Maitland,Australia,kept,"unnamed building, 1,033 m²",yes,0,1033,-32.7337,151.5571,-32.7337,151.5571,https://www.openstreetmap.org/way/1436796912,"https://www.google.com/maps/@-32.7337,151.5571,200m/data=!3m1!1e3"
635,Cessnock,Australia,snapped,"unnamed building, 6,702 m²",,247,6702,-32.8328,151.3514,-32.834838,151.352437,https://www.openstreetmap.org/way/254772518,"https://www.google.com/maps/@-32.834838,151.352437,200m/data=!3m1!1e3"
636,Gosford,Australia,snapped,Imperial Centre (building),,147,14786,-33.425,151.3422,-33.425655,151.343574,https://www.openstreetmap.org/way/25047436,"https://www.google.com/maps/@-33.425655,151.343574,200m/data=!3m1!1e3"
637,Wyong,Australia,snapped,Central Coast Council (townhall),yes,152,4970,-33.2823,151.4255,-33.282568,151.423895,https://www.openstreetmap.org/way/186087172,"https://www.google.com/maps/@-33.282568,151.423895,200m/data=!3m1!1e3"
638,Queanbeyan,Australia,snapped,The Q (theatre),yes,184,1533,-35.3549,149.232,-35.354651,149.234003,https://www.openstreetmap.org/way/1475189929,"https://www.google.com/maps/@-35.354651,149.234003,200m/data=!3m1!1e3"
639,Lismore,Australia,snapped,Lismore Central Shopping Centre (retail),,320,8501,-28.8135,153.2773,-28.810716,153.276503,https://www.openstreetmap.org/way/737777875,"https://www.google.com/maps/@-28.810716,153.276503,200m/data=!3m1!1e3"
640,Ballina,Australia,kept,"unnamed building, 508 m²",,0,508,-28.8689,153.5594,-28.8689,153.5594,https://www.openstreetmap.org/way/594408604,"https://www.google.com/maps/@-28.8689,153.5594,200m/data=!3m1!1e3"
641,Byron Bay,Australia,snapped,"unnamed building, 1,408 m²",,394,1408,-28.6474,153.602,-28.645144,153.605112,https://www.openstreetmap.org/way/236870186,"https://www.google.com/maps/@-28.645144,153.605112,200m/data=!3m1!1e3"
642,Broken Hill,Australia,snapped,Bush Church Aid Centre (community centre),yes,360,915,-31.9539,141.4539,-31.953955,141.457706,https://www.openstreetmap.org/way/1418785233,"https://www.google.com/maps/@-31.953955,141.457706,200m/data=!3m1!1e3"
643,Mildura,Australia,snapped,Law Courts (courthouse),yes,43,2044,-34.1855,142.1625,-34.185888,142.162538,https://www.openstreetmap.org/way/686249537,"https://www.google.com/maps/@-34.185888,142.162538,200m/data=!3m1!1e3"
644,Shepparton,Australia,snapped,Kmart (retail),,197,7504,-36.3831,145.3994,-36.382920,145.401588,https://www.openstreetmap.org/way/50194941,"https://www.google.com/maps/@-36.382920,145.401588,200m/data=!3m1!1e3"
645,Warrnambool,Australia,snapped,"unnamed building, 10,656 m²",,113,10656,-38.3832,142.485,-38.382491,142.484066,https://www.openstreetmap.org/way/996018088,"https://www.google.com/maps/@-38.382491,142.484066,200m/data=!3m1!1e3"
646,Traralgon,Australia,snapped,Traralgon Centre Plaza (building),,204,23213,-38.1953,146.5415,-38.194325,146.539520,https://www.openstreetmap.org/way/1163127651,"https://www.google.com/maps/@-38.194325,146.539520,200m/data=!3m1!1e3"
647,Sale,Australia,snapped,Memorial Hall (building),,110,1105,-38.1109,147.068,-38.110043,147.067367,https://www.openstreetmap.org/way/307984274,"https://www.google.com/maps/@-38.110043,147.067367,200m/data=!3m1!1e3"
648,Morwell,Australia,snapped,Latrobe Regional Council (government),yes,221,1420,-38.2348,146.3949,-38.236704,146.395626,https://www.openstreetmap.org/way/346443140,"https://www.google.com/maps/@-38.236704,146.395626,200m/data=!3m1!1e3"
649,Bairnsdale,Australia,kept,"unnamed building, 372 m²",,0,372,-37.8251,147.6284,-37.8251,147.6284,https://www.openstreetmap.org/way/170996256,"https://www.google.com/maps/@-37.8251,147.6284,200m/data=!3m1!1e3"
650,Wangaratta,Australia,snapped,"unnamed retail, 8,301 m²",,145,8301,-36.3587,146.3175,-36.359971,146.317155,https://www.openstreetmap.org/way/239376635,"https://www.google.com/maps/@-36.359971,146.317155,200m/data=!3m1!1e3"
651,Wodonga,Australia,snapped,Wodonga Police Complex (civic),yes,187,1599,-36.1218,146.8881,-36.122275,146.890091,https://www.openstreetmap.org/way/334271246,"https://www.google.com/maps/@-36.122275,146.890091,200m/data=!3m1!1e3"
652,Echuca,Australia,snapped,"unnamed building, 6,412 m²",,389,6412,-36.1406,144.7519,-36.141829,144.755949,https://www.openstreetmap.org/way/738806363,"https://www.google.com/maps/@-36.141829,144.755949,200m/data=!3m1!1e3"
653,Horsham,Australia,snapped,Ss. Michael & John's Catholic Church (place of worship),yes,357,3036,-36.7113,142.1998,-36.713417,142.202799,https://www.openstreetmap.org/way/1054705017,"https://www.google.com/maps/@-36.713417,142.202799,200m/data=!3m1!1e3"
654,Swan Hill,Australia,snapped,Swan Hill Rural City Council (townhall),yes,361,1502,-35.3378,143.5544,-35.340018,143.557298,https://www.openstreetmap.org/way/264714418,"https://www.google.com/maps/@-35.340018,143.557298,200m/data=!3m1!1e3"
655,Mount Gambier,Australia,snapped,Mount Gambier Library (library),yes,168,2225,-37.8284,140.7804,-37.829891,140.780685,https://www.openstreetmap.org/way/189774203,"https://www.google.com/maps/@-37.829891,140.780685,200m/data=!3m1!1e3"
656,Whyalla,Australia,snapped,"unnamed government, 1,798 m²",yes,228,1798,-33.0333,137.5833,-33.034377,137.585376,https://www.openstreetmap.org/way/625013307,"https://www.google.com/maps/@-33.034377,137.585376,200m/data=!3m1!1e3"
657,Port Augusta,Australia,snapped,Port Augusta (building),yes,183,1869,-32.4925,137.7658,-32.493575,137.767281,https://www.openstreetmap.org/way/234880691,"https://www.google.com/maps/@-32.493575,137.767281,200m/data=!3m1!1e3"
658,Port Lincoln,Australia,snapped,Nautilus Theatre (theatre),yes,55,1479,-34.72,135.858,-34.720060,135.857399,https://www.openstreetmap.org/way/319508333,"https://www.google.com/maps/@-34.720060,135.857399,200m/data=!3m1!1e3"
659,Murray Bridge,Australia,snapped,Murray Bridge Marketplace (retail),,397,23193,-35.1199,139.2735,-35.119430,139.277818,https://www.openstreetmap.org/way/218197957,"https://www.google.com/maps/@-35.119430,139.277818,200m/data=!3m1!1e3"
660,Victor Harbor,Australia,snapped,Victor Central Shopping Centre (building),,302,19246,-35.5503,138.6209,-35.552932,138.620100,https://www.openstreetmap.org/way/491901394,"https://www.google.com/maps/@-35.552932,138.620100,200m/data=!3m1!1e3"
661,Alice Springs,Australia,snapped,Yeperenye Shopping Centre (retail),,148,17566,-23.698,133.8807,-23.699325,133.880652,https://www.openstreetmap.org/way/257906785,"https://www.google.com/maps/@-23.699325,133.880652,200m/data=!3m1!1e3"
662,Palmerston,Australia,snapped,Oasis Shopping Village (retail),,363,11239,-12.486,130.9833,-12.483534,130.985483,https://www.openstreetmap.org/way/216108781,"https://www.google.com/maps/@-12.483534,130.985483,200m/data=!3m1!1e3"
663,Katherine,Australia,snapped,Katherine Central Shopping Complex (retail),,208,8374,-14.4652,132.2635,-14.465808,132.265326,https://www.openstreetmap.org/way/241868610,"https://www.google.com/maps/@-14.465808,132.265326,200m/data=!3m1!1e3"
664,Devonport,Australia,snapped,"unnamed retail, 9,419 m²",,277,9419,-41.1769,146.3515,-41.176687,146.354795,https://www.openstreetmap.org/way/87470527,"https://www.google.com/maps/@-41.176687,146.354795,200m/data=!3m1!1e3"
665,Burnie,Australia,snapped,Burnie City Council (civic),yes,54,1501,-41.0529,145.9064,-41.053150,145.905844,https://www.openstreetmap.org/way/158861484,"https://www.google.com/maps/@-41.053150,145.905844,200m/data=!3m1!1e3"
666,Ulverstone,Australia,snapped,"unnamed school, 9,170 m²",,238,9170,-41.1603,146.17,-41.162265,146.171125,https://www.openstreetmap.org/way/242549554,"https://www.google.com/maps/@-41.162265,146.171125,200m/data=!3m1!1e3"
667,Kingston,Australia,kept,"unnamed retail, 8,467 m²",,0,8467,-42.9765,147.3087,-42.9765,147.3087,https://www.openstreetmap.org/way/220966956,"https://www.google.com/maps/@-42.9765,147.3087,200m/data=!3m1!1e3"
668,Glenorchy,Australia,snapped,Northgate Shopping Centre (retail),,143,23724,-42.833,147.275,-42.832091,147.273766,https://www.openstreetmap.org/way/34365925,"https://www.google.com/maps/@-42.832091,147.273766,200m/data=!3m1!1e3"
669,Sorell,Australia,snapped,Gateway Shopping Centre (retail),,131,6139,-42.7818,147.5627,-42.780922,147.563763,https://www.openstreetmap.org/way/232722119,"https://www.google.com/maps/@-42.780922,147.563763,200m/data=!3m1!1e3"
670,Karratha,Australia,snapped,Karratha City Shopping Centre (retail),,182,28808,-20.7367,116.8463,-20.735066,116.846188,https://www.openstreetmap.org/way/231099927,"https://www.google.com/maps/@-20.735066,116.846188,200m/data=!3m1!1e3"
671,Geraldton,Australia,snapped,Queens Park Theatre (theatre),yes,210,1497,-28.7774,114.6149,-28.776612,114.612945,https://www.openstreetmap.org/way/243129000,"https://www.google.com/maps/@-28.776612,114.612945,200m/data=!3m1!1e3"
672,Albany,Australia,snapped,Old AlbanyGaol (building),yes,366,1249,-35.0269,117.8837,-35.028306,117.880074,https://www.openstreetmap.org/way/1058426615,"https://www.google.com/maps/@-35.028306,117.880074,200m/data=!3m1!1e3"
673,Kalgoorlie,Australia,snapped,Kalgoorlie (building),yes,321,2993,-30.7489,121.4658,-30.746117,121.466684,https://www.openstreetmap.org/way/236077504,"https://www.google.com/maps/@-30.746117,121.466684,200m/data=!3m1!1e3"
674,Esperance,Australia,snapped,Historic Village (museum),yes,318,2331,-33.8613,121.8914,-33.859654,121.894211,https://www.openstreetmap.org/way/207686332,"https://www.google.com/maps/@-33.859654,121.894211,200m/data=!3m1!1e3"
675,Broome,Australia,snapped,"unnamed building, 12,827 m²",,96,12827,-17.9614,122.2359,-17.960735,122.236485,https://www.openstreetmap.org/way/311355784,"https://www.google.com/maps/@-17.960735,122.236485,200m/data=!3m1!1e3"
676,Mandurah,Australia,snapped,Mandurah Performing Arts Centre (arts centre),yes,283,3807,-32.5269,115.7217,-32.527673,115.718832,https://www.openstreetmap.org/way/45366864,"https://www.google.com/maps/@-32.527673,115.718832,200m/data=!3m1!1e3"
677,Joondalup,Australia,snapped,"unnamed train station, 4,793 m²",yes,142,4793,-31.745,115.766,-31.745210,115.767483,https://www.openstreetmap.org/way/256941536,"https://www.google.com/maps/@-31.745210,115.767483,200m/data=!3m1!1e3"
678,Rockingham,Australia,snapped,Gary Holland Centre (community centre),yes,232,1565,-32.2768,115.7298,-32.276035,115.732096,https://www.openstreetmap.org/way/600733551,"https://www.google.com/maps/@-32.276035,115.732096,200m/data=!3m1!1e3"
679,Fremantle,Australia,snapped,Fremantle Customs House (university),yes,307,2970,-32.0569,115.7439,-32.054139,115.743946,https://www.openstreetmap.org/way/142222969,"https://www.google.com/maps/@-32.054139,115.743946,200m/data=!3m1!1e3"
680,Armadale,Australia,snapped,Armadale Central (building),,72,30237,-32.151,116.015,-32.150367,116.014835,https://www.openstreetmap.org/way/495192410,"https://www.google.com/maps/@-32.150367,116.014835,200m/data=!3m1!1e3"
681,Busselton,Australia,snapped,"unnamed retail, 15,130 m²",,251,15130,-33.652,115.3455,-33.650817,115.343193,https://www.openstreetmap.org/way/316522098,"https://www.google.com/maps/@-33.650817,115.343193,200m/data=!3m1!1e3"
682,Margaret River,Australia,snapped,Margaret River District Hospital (hospital),yes,270,2630,-33.953,115.0739,-33.952177,115.071152,https://www.openstreetmap.org/way/1298943009,"https://www.google.com/maps/@-33.952177,115.071152,200m/data=!3m1!1e3"
683,Northam,Australia,snapped,"unnamed building, 8,981 m²",,187,8981,-31.654,116.6702,-31.654102,116.672166,https://www.openstreetmap.org/way/1133012861,"https://www.google.com/maps/@-31.654102,116.672166,200m/data=!3m1!1e3"
684,Port Hedland,Australia,snapped,"unnamed building, 7,651 m²",,274,7651,-20.3107,118.606,-20.311493,118.608484,https://www.openstreetmap.org/way/201269755,"https://www.google.com/maps/@-20.311493,118.608484,200m/data=!3m1!1e3"
685,Newman,Australia,snapped,Newman Boulevard Shopping Centre (retail),,152,8440,-23.3564,119.731,-23.356867,119.732397,https://www.openstreetmap.org/way/238042479,"https://www.google.com/maps/@-23.356867,119.732397,200m/data=!3m1!1e3"
686,Lower Hutt,New Zealand,snapped,Lower Hutt War Memorial Library (library),yes,105,2430,-41.2127,174.8997,-41.212196,174.900766,https://www.openstreetmap.org/way/38896870,"https://www.google.com/maps/@-41.212196,174.900766,200m/data=!3m1!1e3"
687,Upper Hutt,New Zealand,snapped,The Mall (retail),,253,13330,-41.1244,175.0708,-41.123486,175.073568,https://www.openstreetmap.org/way/280714795,"https://www.google.com/maps/@-41.123486,175.073568,200m/data=!3m1!1e3"
688,Porirua,New Zealand,snapped,North City Shopping Centre (building),,374,17555,-41.1338,174.8407,-41.137150,174.840405,https://www.openstreetmap.org/way/396140174,"https://www.google.com/maps/@-41.137150,174.840405,200m/data=!3m1!1e3"
689,New Plymouth,New Zealand,snapped,Puke Ariki New Plymouth Museum (museum),yes,325,2414,-39.0556,174.0752,-39.057003,174.071903,https://www.openstreetmap.org/way/160909406,"https://www.google.com/maps/@-39.057003,174.071903,200m/data=!3m1!1e3"
690,Whangārei,New Zealand,snapped,PAK'nSAVE (retail),,128,6833,-35.7251,174.3237,-35.725954,174.324649,https://www.openstreetmap.org/way/285981856,"https://www.google.com/maps/@-35.725954,174.324649,200m/data=!3m1!1e3"
691,Invercargill,New Zealand,snapped,Civic Theatre (theatre),yes,155,2364,-46.4132,168.3538,-46.412516,168.352039,https://www.openstreetmap.org/way/381450074,"https://www.google.com/maps/@-46.412516,168.352039,200m/data=!3m1!1e3"
692,Hastings,New Zealand,snapped,Mitre 10 MEGA (retail),,115,10648,-39.6381,176.8492,-39.637072,176.849361,https://www.openstreetmap.org/way/372932329,"https://www.google.com/maps/@-39.637072,176.849361,200m/data=!3m1!1e3"
693,Gisborne,New Zealand,snapped,Woolworths (building),,126,3470,-38.6623,178.0176,-38.661248,178.017072,https://www.openstreetmap.org/way/372171870,"https://www.google.com/maps/@-38.661248,178.017072,200m/data=!3m1!1e3"
694,Blenheim,New Zealand,snapped,Stadium 2000 (civic),yes,307,3846,-41.5134,173.9612,-41.515878,173.959593,https://www.openstreetmap.org/way/223319316,"https://www.google.com/maps/@-41.515878,173.959593,200m/data=!3m1!1e3"
695,Timaru,New Zealand,snapped,"unnamed building, 17,318 m²",,328,17318,-44.3967,171.2536,-44.397026,171.257694,https://www.openstreetmap.org/way/152284184,"https://www.google.com/maps/@-44.397026,171.257694,200m/data=!3m1!1e3"
696,Queenstown,New Zealand,snapped,Queenstown Police Station (police),yes,100,746,-45.0312,168.6626,-45.032034,168.663085,https://www.openstreetmap.org/way/211230081,"https://www.google.com/maps/@-45.032034,168.663085,200m/data=!3m1!1e3"
697,Ashburton,New Zealand,snapped,Ashburton Art Gallery & Heritage Centre (museum),yes,223,3969,-43.9036,171.7481,-43.901922,171.749609,https://www.openstreetmap.org/way/688876329,"https://www.google.com/maps/@-43.901922,171.749609,200m/data=!3m1!1e3"
698,Whanganui,New Zealand,snapped,Te Whare o Rehua Sarjeant Gallery (gallery),yes,390,3472,-39.9333,175.05,-39.931066,175.053516,https://www.openstreetmap.org/way/87977398,"https://www.google.com/maps/@-39.931066,175.053516,200m/data=!3m1!1e3"
699,Taupō,New Zealand,snapped,Great Lake Centre (theatre),yes,147,2862,-38.6857,176.0702,-38.686375,176.068743,https://www.openstreetmap.org/way/88735584,"https://www.google.com/maps/@-38.686375,176.068743,200m/data=!3m1!1e3"
700,Masterton,New Zealand,snapped,Regent 3 Cinemas (cinema),yes,118,1274,-40.9511,175.6574,-40.951198,175.658793,https://www.openstreetmap.org/way/374055759,"https://www.google.com/maps/@-40.951198,175.658793,200m/data=!3m1!1e3"
